text,label
"é aquele famoso, uns quando bebem querem brigar, eu quando bebo quero fuder",1
"Uma coisa que me irrita em novela que já devia ser superada:
todo mundo tem que formar um par
como se não fosse possível ser feliz sozinho!

pelamordedelz, 2020 na portinha, helloooooo!",0
@user deve ser um lubrificante prós torcedores terem um alívio 😂😂😂,0
esse é um grande filho da puta,1
"鈥渙 homem que caiu na terra鈥�, cl谩ssico de david bowie vai virar s茅rie
https://t.co/yr7wm06pxe via #squidapp",0
"Gente parece mt alguém q eu conheço e minha cara fica assim msm igual a dessa mina ai, mano exxxxxxquece, mt bom ser pega de surpresa assim kkkkkk 😍 https://t.co/dWf2NOOjCY",0
caralho chorei vendo esse video e nem sei quem essas pessoas kkkkkkkkkkk,0
se o w24 flopar eu vou ficar putaça pq eles não merecemmmm,0
"eu simplesmente odeio ir à praia ou à algum lugar que eu precise usar biquíni por causa do meu corpo e isso é extremamente fodido, não consigo parar de pensar que estão me olhando ou fazendo piadas sobre mim...

eu odeio ser assim",0
"Caso contrário eu vou embora mesmo, sei q minha saúde mental vai fuder bastante também, mas pelo menos eu vou estar no curso q eu quero, e é BEM melhor q estar no cursinho, vou ter minha independência também, vou sentir saudades de todos, mas estarei correndo atrás do meu futuro",1
rt @user sua mão não cair se você me pegar pela cintura me colocar na parede e me dar uns beijos,1
@user para de fogo no cu,1
rt @user @user a porra da cara de lua,1
@user bom dia flor do dia minha fabizinha q eu amo saudades,0
nossa mas nem a pau eu vou ler o conto do adam tahereh mafi me perdoe https://t.co/np92z78k6t,0
n estraguem meu dia de princesa porra,1
@user para de viajar feio,1
"Maldito governo que me faz concordar com um lixo desse que é o Frota!
Um dos maiores apoiadores do Bolso se arrependeu! https://t.co/mtpvnQBvSC",1
@user nenhum,0
meses depois e eu ainda não sei kkk aliás gosto é que nem cu,1
@user e meu amigo que já bebeu loló,1
"Tarde delícia, fazendo companhia a um cliente muito carinhoso que pediu para ir de meias 7/8 dessa vez. Adoro quando tem fetiches e fazem pedidos especiais de roupas! 👅💖👄 https://t.co/xZRKgAmKh4",1
"como assim gente, eu tenho cara de luan santana p esperar 10,20,30 anos ?
eu hein 😐",0
tô com uma cólica desgraçada aaaaaaaaa,0
"dar uma faxina na casa,  não aguento mais !!!!",0
"rt @user mano pega a visão, vocês querem ser um merda ?, sejam, mas n atrapalhe a vida de ninguém não porra",1
@user não quer fazer porra nenhuma hein,1
acordei e parece que passou um caminhão por mim pqp,0
frio filho da puta eu quero um vinho,0
juro q nunca mais chamo ngm de feia,0
caralho perfeita,1
essa 茅 pica,0
"cara eu to decidido eu vo vira engenheiro da computaçao pra monta uma loja igual a do cara que roubo meu processador 
e nao vo rouba o processador de ninguem filho da puta voce acabo com a minha vida",1
"ao invés de ajudar faz e fuder mais com tudo, vai se fuder",1
@user @user eu já faço parte da comunidade de memes,0
@user porra isso vindo de você é até sacanagem mlk,0
enchendo o cú de chop,1
só resta responder é fico de consciência meio q tranquila....,0
"caralho, eu vou matar a jeniffer",1
"Eu odeio gente sem noção pqp,eu tive que ficar uma hora em pé pq tinha uma filha da puta sem noção deitada na porra do sofá achando que ela tava na casa dela🤬",1
"@user pois, pode se usar de exemplo porque você é muito mais que interessante você é extremamente, exorbitantemente interessantíssima uma diva de mulher, um ícone de ser humano! desinteressante e desnecessário é o bozo, a corja dele e quem o apoia, VOCÊ É MAGNÍFICA E MERECE O UNIVERSO",1
@user pastel q só o carai,0
"rt @user segue e rt. 
divulgaa. #sextadetremurasdv https://t.co/wxfj8syjzv",0
"@user quem era esse demori antes desse crime de invasão de privacidade?

quem é esse demori agora?

nada antes e nada depois.

tudo igual.",0
rt @user bglh eh enfiar todas as expectativas no cu e viver suave,1
"steve NÃO deixou o bucky pra trás, muito menos aBaNdOnOu ele, desde o começo Steve quis salvar o Bucky da hydra e de quem fosse atrás dele, não tinha mais motivo pra ficar de babá de um homem adulto que está bem, está em boas mãos DEIXEM O STEVE EM PAZ https://t.co/GwPJlD3ORw",0
"puta merda fancam mais animada e baladeira que já vi de just dance do dia 25

https://t.co/5m7wts5bpo",0
@user q q eu tava arrumando pqp,0
"Clubes que apoio em cada pa铆s.

馃嚨馃嚬: Benfica
馃嚜馃嚫: Atl茅tico de Madrid
馃嚛馃嚜: Dortmund
馃嚝馃嚪: M贸naco (s贸 pq sim)
馃彺鬆仹鬆仮鬆仴鬆伄鬆仹鬆伩: Liverpool/Wolves/Brighton
馃嚦馃嚤: Ajax
馃嚠馃嚬: Juve/Roma
馃嚙馃嚪: Meng茫o
馃嚘馃嚪: Boca Juniors (prometo que n茫o sou o Strada)",0
@user cara de noiada do caralho,1
ta foda ser feio todo dia,0
"será, que você sabe que tenho segundas intenções? — mas eu nem sei quem é você, imagina sua intenções https://t.co/ashapcsnrj",0
princesa linda 🥰,0
cheia de ódio puta que pariu,1
É o velho &amp; insupor “um doido qualquer disse uma doidice. Vamos dar moral pra ele e debater ainda mais esta doidice”. É o que mais rola no Twitter,1
"o jeito que o nordestino pronuncia o t
o jeito que todo o resto só fala merda",1
"rt @user não ""tinha tudo pra dar certo""
#euavisei 
...
eles não ouviram https://t.co/blxllxjfq6",0
"agr semana que vemmmmmm o coro come, capim balançou pau na preá",1
"@user Quanto não deve ter sido pago por esse mural??😆😂🤣🤣 Pai amado, é feio mesmo, dou toda a razão de sua insatisfação!🤦🏻‍♀️🙈🙊🤣🤣🤣Qual o artista?😯😳😬🤣🤣🤣🤣",1
rt @user vou postar aqui pq na última foto do instagram eu tô com a mesma blusa https://t.co/yhzb6zrl7l,0
"kishimoto: preciso que você me dê mais lucro então você vai interagir romanticamente com a sakura em uma novel q eu não criei 

sasuke: o quê??? e os 500 episódios de desenvolvimento q eu tenho com o naruto?? eu me recuso a participar disso

kishimoto: vc vai sim 

sasuke: https://t.co/8tsU7DmQoQ",0
"lidar com mulher não é fácil, porém amo kkkk",1
rt @user tá carai https://t.co/sgfg17tref,1
"Atenção... Vc pode gritar 

LULA LIVRE! 

E achar que ele não é inocente. Pois o que se vê através do que foi descoberto é uma terrível armação para condená-lo. 

Continua... https://t.co/Cyw7biSKtI",0
@user mais que certo jovem kk,0
@user cagada! você foi bem polido. 😂😂😂😂,0
"céu nublado é lindo dms pqp, podia ficar assim sempre",1
"@user @user KKKKK, faz-me rir, um bandido elogiando o outro. O maior saqueador, manipulador, aliciador de mentes e o maior ex presidente corrupto da história. ""Seu amor ao povo"" só pode ser piada! Amor ao bolso dele, isso sim!",1
@user algodoal,0
que lixo vai toma no cu,1
"aqui é brasil porra!!

a gente se vê em tóquio caralhoooo

#voleinaglobo",1
"@user @user tu é muito desgraçada né, baaaa kkkkkkkkkkk",1
@user feikidoi 😅,1
lançou descendentes e perdi a estreia pqp,0
"tem umas boquinhas aí que pedem para ser beijadas, pqp",0
"@user o tnc nao, mas alguns integrantes......",1
vai tomar no cu hoje não eh meu dia,1
@user @user porra o q o lula tem a ver com isso????,0
cadê a consideração que dizia ter por mim? enfiou no cu??,1
"eu só vou parar com essa porra, quando eu tomar uma bomba nos cornos, aquela bomba de perder a memória ram 🤦🏾‍♂️",1
@user e uma touca pra não cair cabelo na cena do crime,1
@user @user que??? como assim medidas internas e nao podem expor qual sera????a vai se fu isso é um absurdo que porra é essa a menina poderia ta morta agora ou violentada ou os dois TEM QUE EXPOR SIM mas que caralho,0
@user @user @user pq eu usava esse treco feio lkkkkkk,1
tem que morrer,1
começou a me chamar pelo nome é porq o trem ta fei,0
ela faz isso todo fds,0
"já chegou agosto, ministro do lixo disse que país decolaria em julho..",0
"Estou muito desiludida.
quinta-feira publiquei aqueles vídeos/fotos sobre o lixo que eu e a @user apanhamos no rio e recebi mais de 60 mensagens a dar os parabéns, que foi uma atitude muito linda e isso.
Hoje publiquei para fazer recolha de lixo e só recebi 1 mensagem.",0
Voc锚 j谩 ouviu alguma das nossas #mulherespodcasters hoje? T谩 aqui uma lista s贸 com excelentes sugest玫es de podcasts dos mais diversos temas com mulheres nas equipes. https://t.co/HKEdebdsLN,0
rt @user enrabada gostosa do carai !!!! https://t.co/u0nqa9rkzi,1
Jair Bolsonaro e a bancada de ameba do PSL tá divulgando esse vídeo pra dizer que ele foi OVACIONADO na Bahia. Só esqueceram de comentar que o evento foi fechado e só tinha CONVIDADOS do governo federal né meu amores? https://t.co/SHIXgl3wrc,1
@user mas 茅 claro que 茅 voc锚 hahahhahaha,0
ai vai toma no cu moro eu fico indignada quando nego ta na tpm ou seja lá o q for e vem de putaria pro meu lado falta derrubar sangue na minha boca por nada se fude ninguem tem culpa se a vaginilda ta sangrando,1
"@user pode comprar, não assisto globo nem a pau.",0
não e só cara feia !,1
ngm é obrigado a nd e ngm é capacho de ngm porra,1
"rt @user @user tá brincando!!!
#stfvergonhanacional https://t.co/g9fk7uervg",0
caralho hj em dia n pode usar mais o que ce gosta q ja vem as dondoca cri cri reclamar,0
"@user @user @user @user @user @user @user @user @user @user Seu ministério é responsável por machetes q exaltem nossos numeros positivos, pode fabricar fakenews. E tb deverá caçar instituições e ongs q publiquem números q manchem o nome dessa grande nação.",0
pena eu vou ter de quem não beijar minha boca nesse #bbemifestival pq porra eu tô lindo demais,0
"caralho
que homem https://t.co/r1bfbtze5b",1
por uma causa nobre,0
"@user O mentor dos direitóides que é astrológo, se diz filósofo e agora, pasmem, entende das entranhas das religiões

Puta cara sem noção!!!",1
gente a stela tá retardada cara,1
"@user carai, ele tomou um pau no programa do silvio santos",1
@user e quando nois dois tinha emprego e ficava mandando email empresarial o dia todo pqp bom demais,0
enjuriado slc semanais lixo kk,0
"puta frio bosta, atrapalha meus rolê tudo",1
"@user e um plano dentário muito bom, para colocar meus novos dentes",0
"E te aceitou também, seu abostado. Se não fosse por Bolsonaro e o PSL, tu ainda estaria te drogando, e dando o bôcu em filme pornô. https://t.co/s0miHXBWZU",1
"""sdds"" 🤣🤣🤣",0
rt @user meu pai é um puta irresponsável,1
ontem fiquei mesmo com vontade de fazer uma tatuagem lá na comenda porra,0
@user nossa! o mundo est谩 doente!馃槶,0
a vsf que garoto biscoitero credo,1
"@user @user olha o rabinho dele, ele ta amando",0
Olá @user precisamos estar atentos à tramitação do PL abaixo. Através dele os controladores das mídias estão tentando retomar o domínio sobre a narrativa dos acontecimentos e calar as vozes insurgentes das redes. Os PIGs vestem verde oliva. #PL2418nao,0
"Lan莽ando mais publi posts que m煤sicas, personalidade da m铆dia Selena Gomez impulsionou as vendas da Puma em 40%. https://t.co/XdWwRL89nS https://t.co/2ZZ7oBgyQn",0
@user pqp pqp pqp,1
"Mae, es sem duvida a mulher da minha vida, eu posso ser estupida e nao te dar o amor que mereces, mas eu amote muito, obrigada por sempre cuidares de mim e dos manos quando mais ninguém podia, eu tive 2 anos afastada de ti naquela instituição e so eu sei a falta que me fazias... https://t.co/Dvhb32W3uP",1
"e meu pai q me buscou na quadra falando q ia ali, agora tô indo pra outra cidade longe pra carai",1
@user porra ele fez isso 5h da manhã,0
https://t.co/werirwj2vq mano essa musica da vontade de se apaixonar pqp,0
"[bianca's voice to yoongi] e vai ouvir muito mais gi, O MUNDO PRECISA ENTENDER QUE ESSA GAROTA É TUDO PRA MIM — [bia's voice to jeongguk] e vou continuar falando dela até O FIM DO MUNDO https://t.co/W4dJwRstRB",0
rt @user ainda ta sem luz nessa porra tmnc,1
rt @user esse é o caminho inevitável https://t.co/eto0x2bcpc,0
"tesao pôs academia pqp..
#muitoputo https://t.co/yteq0clwfr",1
tadinha tem síndrome de pau,1
to meio angustiado hoje não sei o que ta acontecendo,0
"@user parabéns mano, tu é craque!!!",0
"rei leão é mto desculpa pra gente ser idiota e ir no cinema. primeira cena o simba manda um ""me pertencerá?""",1
estou indo fazer entrega em cf do brechó daí eu vou e esqueço a roupa em casa kkkkkkkkk ainda bem que lembrei na esquina,0
"Lei Rouanet: Sou a favor de limitar or莽amento e de lan莽ar projetos para captar verba, por茅m com prioridade para os que impactem crian莽as ou fa莽am a difus茫o cultural e para artistas em in铆cio de carreira.
Abra para plebiscito popular e o que for mais relevante 茅 aprovado. Exemplo: https://t.co/EoiMFALzBz",0
rt @user a duda fez a mesma coisa comigo... https://t.co/ttxaepipvl,0
@user melhor foto,0
"Esse meu primo é foda falou p mãe dele que ta lá penha e ta aqui em São Paulo😂. Amei a visita desse puto que eu amo muuuuito, meu fechamento desde sempre!❤❤ @user https://t.co/9q2lbCZJm7",1
o tanto de comentários nojentos e preconceituosos nesse tweet pqp https://t.co/e5wd8iflpl,0
nego leva horas pra responder na tl e ainda tem a cara de pau de ficar na tl falando que não tem ninguém pra conversar,1
"@user inferno pra que vai ser tao fofo assim seu filho da puta 

me beija logo porra 👺",1
"@user se a madame disse sim quem sou eu pra dizer não, hoje tem!",0
"Milena: Luís quem e sara ?
Luís: aquela ali de rosa
Milena: ata, mas ela e a Sara feia ou a Sara bonita ? Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk olha me mijei",1
@user so acertou no feia,0
@user @user me chama mesmo porra,1
vira caralho,0
"@user iae bro , o mano l谩 do evento de fortnite manda dm ae",0
"imagina foder com a lauren 
deve ser uma visão do paraíso 
meu deus",1
@user ent茫o s贸 sai,0
@user @user @user kkkkkk eu so assisto coisas ruins q sao boas,0
irmao esse negócio do super grupo e blá blá blá só tá servindo pra exol falar mal do nct puta merda,1
@user eu amo muito vcs pqp,0
@user depois que a rede fez o trabalho dela era resolveu se mexer.,0
@user @user @user @user @user E depois o presidente Bolsonaro é quem incita ódio. Preguiça dessa corja vermelha.,1
"comprei termogenico pra tomar antes do treino, nunca usei essa porra! tô morrendo de medo kkkkkkkkk alguém já usou?",0
@user @user deve ta pouco arrependido de não ir pra roma,0
"@user ela troca, oras. daí vcs economizam dinheiro. e não deve ser pouco...",0
"@user sim, gostei da contratação do donny mas infelizmente o careca hp vai queimar ele",0
"Ai porra você está com Alzheimer ou o que? E o qual o problema com a tua voz parece a porra do jureg falando 😂😂

Melhor canal nmrl",1
rt @user eu não entendi https://t.co/jyxccvotzb,0
"@user @user coitado,  você é muito burro",1
@user tá calado caralho,1
rt @user @user juro porra kkkkkkkikkkkk 1 mês esperando isso,0
"@user @user @user Hahaha conta a piada do papagaio agora.
Falou o cara que defende um bandido condenado em 3 instâncias e que em breve terá 3 condenações.
O choro é livre,o cachaceiro não 🤣🤣🤣 https://t.co/KHf3He2VtG",1
"@user @user @user mana kkkkkkkkkkkkkkkkk com o cú na mão, mas estamos ai",1
